command,label
clip < C:\Program Files\Office\budget.xlsx,0
xcopy C:\Program Files\Office C:\Backup\ /e /i /y,0
lscpu,0
env,0
wget -q https://example.com -O /tmp/index.html,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
ssh -p 2222 ubuntu@172.16.0.1 'uptime',0
choco upgrade all -y,0
pip install black,0
echo %PATH%,0
npm update,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
ls -la /usr/local/bin,0
lscpu,0
crontab -e,0
ip route show,0
git diff HEAD~1,0
set,0
git diff HEAD~1,0
npm update,0
more C:\ProgramData\logs\budget.xlsx,0
tracert 1.1.1.1,0
apt-get upgrade -y,0
docker exec -it 4673 /bin/bash,0
powershell Test-Connection 8.8.8.8 -Count 4,0
systeminfo,0
iptables -L -n -v,0
docker-compose up -d,0
git stash pop,0
wmic service where name='eventlog' get state,0
at now + 20 minutes,0
powershell Get-Disk,0
winget search python3,0
tar -czf /tmp/backup.tar.gz /var/www/html,0
ssh alice@1.1.1.1,0
wmic process list brief,0
netstat -an | findstr ESTABLISHED,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
"wmic memorychip get capacity,speed",0
clamscan -r /tmp/,0
git add script.sh,0
echo %COMPUTERNAME%,0
docker exec -it 5151 /bin/bash,0
snap install htop,0
start control.exe,0
rename C:\Users\mwilliams\Desktop\old.txt new.txt,0
clip < C:\Windows\System32\report.docx,0
systeminfo,0
who,0
ssh -p 2222 devops@8.8.8.8 'uptime',0
df -hT,0
apt-get upgrade -y,0
more C:\Program Files\Office\budget.xlsx,0
scp /home/ubuntu/Documents/README.md user@192.168.1.1:/tmp/,0
copy C:\ProgramData\logs\report.docx C:\Windows\System32\,0
docker rmi ubuntu:3.11,0
top -bn1,0
pip3 install -r requirements.txt,0
dmesg | tail -n 50,0
ps aux | grep apache2,0
winget list,0
msiexec /i C:\Installers\7zip_setup.msi /quiet /norestart,0
shutdown /a,0
driverquery,0
rename C:\Program Files\Office\old.txt new.txt,0
mv /usr/local/bin/notes.md /tmp/,0
git stash pop,0
shutdown /a,0
whoami,0
ps aux | grep redis,0
powershell Get-ComputerInfo,0
crontab -l,0
git diff HEAD~1,0
robocopy C:\Users\charlie\Desktop D:\Backup /mir /log:C:\Temp\robocopy.log,0
powershell Get-EventLog -LogName System -Newest 50,0
git clone https://github.com/org/project.git,0
xcopy C:\Users\dave\Downloads C:\Backup\ /e /i /y,0
ls -lhS /etc,0
net view \\server3,0
del /f /q C:\Users\jsmith\Desktop\data.csv,0
sudo systemctl daemon-reload,0
iptables -L -n -v,0
ping 8.8.8.8 -n 8,0
history | tail -20,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
alias ll='ls -la',0
"grep -i ""failed"" /var/log/auth.log",0
"tasklist /fi ""imagename eq control.exe""",0
attrib +r C:\ProgramData\logs\backup.zip,0
taskkill /f /im explorer.exe,0
who,0
crontab -l,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
sudo systemctl daemon-reload,0
apt-get autoremove -y,0
docker ps -a,0
git stash pop,0
xcopy C:\Windows\System32 C:\Backup\ /e /i /y,0
eventvwr,0
docker-compose down,0
apt-get remove unzip,0
"grep -i ""failed"" /var/log/auth.log",0
logrotate /etc/logrotate.conf,0
cat /srv/data/requirements.txt,0
docker-compose up -d,0
choco upgrade all -y,0
nmap -sn 10.0.0.0/24,0
who,0
pip3 install -r requirements.txt,0
docker-compose logs --tail=100,0
powershell Copy-Item C:\Users\dave\AppData\Local\setup.exe -Destination C:\Backup\,0
whoami,0
tmux new-session -s dev,0
fsutil volume diskfree C:,0
ls -la /home/devops/Downloads,0
date /t,0
w,0
sudo -l,0
top -bn1,0
"find /tmp -type f -name ""*.tmp"" -delete",0
mv /var/www/html/report.txt /tmp/,0
pip install numpy,0
snap refresh,0
powershell Stop-Process -Name mspaint -Force,0
groupadd developers,0
taskkill /f /im taskmgr.exe,0
git pull origin main,0
tail -f /var/log/syslog,0
head -n 36 /etc/backup.tar.gz,0
netstat -an | findstr ESTABLISHED,0
ip addr show,0
powershell Get-NetIPAddress,0
openssl genrsa -out /tmp/key.pem 2048,0
"wmic os get caption,version,buildnumber",0
net use * /delete,0
git fetch --all,0
docker rm 2817,0
"wmic cpu get name,numberofcores",0
time /t,0
nslookup google.com,0
chkdsk C: /f /r,0
reg query HKCU\Software\Microsoft\Office /s,0
cd /tmp,0
ufw status verbose,0
git merge hotfix,0
useradd -m deploy,0
ver,0
powershell Get-EventLog -LogName System -Newest 50,0
npm install,0
bg %1,0
powershell Get-Process,0
winget install git,0
git fetch --all,0
w,0
move C:\Program Files\Office\readme.md C:\Temp\,0
ss -tulnp,0
visudo,0
diskpart,0
hostname,0
ip addr show,0
uname -a,0
w,0
pip3 install -r requirements.txt,0
chown charlie:ubuntu /var/log/script.sh,0
last -n 20,0
date,0
docker rm 9456,0
pip3 list,0
ipconfig /release,0
git merge develop,0
mkdir C:\Windows\SysWOW64\backup,0
apt-get update,0
systemctl stop docker,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
git stash,0
"tasklist /fi ""imagename eq regedit.exe""",0
ping 192.168.0.100 -n 4,0
route print,0
ssh ubuntu@8.8.8.8,0
top -bn1,0
systemctl start cron,0
del /f /q C:\Temp\data.csv,0
docker ps,0
cd /var/www/html,0
apt-get remove nmap,0
printenv PATH,0
ls /etc,0
ping 1.1.1.1 -n 7,0
lsblk,0
winget list,0
wget -q https://example.com -O /tmp/index.html,0
echo %USERNAME%,0
clamscan -r /tmp/,0
systemctl status cron,0
powershell Stop-Process -Name notepad -Force,0
ipconfig /all,0
scp /var/log/script.sh user@1.1.1.1:/tmp/,0
"wmic logicaldisk get deviceid,freespace,size",0
pathping 172.16.5.10,0
scp /var/www/html/config.yaml user@192.168.1.1:/tmp/,0
winget upgrade winscp,0
ssh -p 22 devops@172.16.0.1 'uptime',0
"find /tmp -type f -name ""*.tmp"" -delete",0
"find /tmp -name ""*.log"" -mtime +7",0
wget -q https://example.com -O /tmp/index.html,0
id,0
ln -s /home/jenkins/Documents/README.md /tmp/link,0
eventvwr,0
pip3 install -r requirements.txt,0
docker run -d -p 3802:4200 node,0
timedatectl status,0
start calc.exe,0
"tasklist /fi ""imagename eq regedit.exe""",0
choco install winscp -y,0
rm -rf /tmp/build,0
wmic process list brief,0
npm audit fix,0
env,0
dmesg | tail -n 50,0
df -hT,0
useradd -m deploy,0
git diff HEAD~1,0
git branch -a,0
export PATH=$PATH:/usr/local/bin,0
who,0
powershell Compress-Archive -Path C:\Windows\System32 -DestinationPath C:\Temp\archive.zip,0
history | tail -20,0
docker rm 3119,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
reg query HKCU\Software\Microsoft\Office /s,0
rm -f /tmp/Makefile,0
crontab -l,0
ipconfig /renew,0
powershell Restart-Service lanmanserver,0
npm audit fix,0
reg query HKCU\Software\Microsoft\Office /s,0
date,0
"wmic logicaldisk get deviceid,freespace,size",0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
npm audit fix,0
iptables -L -n -v,0
tracert 1.1.1.1,0
powershell Get-EventLog -LogName System -Newest 50,0
reg query HKCU\Software\Microsoft\Office /s,0
uname -a,0
htop,0
uname -r,0
top -bn1,0
nmap -sn 10.0.0.0/24,0
ipconfig /all,0
powershell Get-Content C:\Windows\System32\report.docx,0
htop,0
wget -q https://example.com -O /tmp/index.html,0
fc C:\Users\alice\Downloads\budget.xlsx C:\Temp\backup.zip,0
apt-cache search curl,0
netstat -ano,0
who,0
screen -S monitor,0
killall redis,0
fg %1,0
id,0
crontab -e,0
choco upgrade all -y,0
powershell Get-Process,0
visudo,0
docker rmi ubuntu:3.11,0
powershell Get-Disk,0
"journalctl --since ""1 hour ago""",0
whoami /groups,0
date,0
lscpu,0
"find /opt/app -name ""*.log"" -mtime +7",0
netstat -an | findstr ESTABLISHED,0
git merge hotfix,0
nslookup google.com,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
compact /c /s:C:\Users\svc_backup\AppData\Local,0
winget upgrade vlc,0
eventvwr,0
net share Documents=C:\Users\dave\AppData\Local,0
crontab -e,0
groupadd developers,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
attrib +r C:\Temp\config.ini,0
git clone https://github.com/user/app.git,0
systemctl disable docker,0
netstat -an | findstr ESTABLISHED,0
source /home/alice/.bashrc,0
apt-get upgrade -y,0
git stash pop,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
w,0
compact /c /s:C:\Windows\SysWOW64,0
uptime,0
rsync -avz /home/bob/Documents/ user@192.168.1.1:/backup/,0
defrag C: /u /v,0
ss -tulnp,0
powershell Get-Content C:\Windows\System32\budget.xlsx,0
powershell Get-EventLog -LogName System -Newest 50,0
kill -9 63401,0
locale,0
defrag C: /u /v,0
pathping 1.1.1.1,0
"journalctl --since ""1 hour ago""",0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
expand C:\Windows\Temp\report.docx -F:* C:\Extracted\,0
ssh -p 2222 bob@172.16.0.1 'uptime',0
powershell Get-ChildItem C:\ProgramData\logs,0
scp /opt/app/report.txt user@10.0.0.1:/tmp/,0
diff /srv/data/Makefile /tmp/README.md,0
visudo,0
vmstat 1 5,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
ip route show,0
"tasklist /fi ""imagename eq taskmgr.exe""",0
docker exec -it 7669 /bin/bash,0
taskkill /pid 8932 /f,0
ipconfig /all,0
locale,0
"find /home/svc_deploy -name ""*.log"" -mtime +7",0
date /t,0
ln -s /var/www/html/data.csv /tmp/link,0
locale,0
docker ps,0
systeminfo,0
usermod -aG sudo root,0
powershell Get-ChildItem D:\Projects\app,0
chown ubuntu:devops /home/alice/Makefile,0
iptables -L -n -v,0
chkdsk C: /f /r,0
dir C:\Users\mwilliams\Documents,0
ifconfig,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
hostname,0
dpkg -l | grep net-tools,0
rm -f /tmp/requirements.txt,0
clamscan -r /tmp/,0
curl -s https://google.com,0
powershell Copy-Item C:\Windows\SysWOW64\setup.exe -Destination C:\Backup\,0
whoami /groups,0
dmesg | tail -n 50,0
winget install firefox,0
dig github.com A,0
mv /srv/data/backup.tar.gz /tmp/,0
du -sh /usr/local/bin,0
chown jenkins:jenkins /var/log/requirements.txt,0
nice -n -5 python3 script.py,0
choco list --local-only,0
dir C:\Users\mwilliams\AppData\Local /b /s,0
copy C:\Users\charlie\Documents\data.csv C:\Windows\SysWOW64\,0
lspci,0
start calc.exe,0
ipconfig /release,0
git clone https://github.com/user/project.git,0
whoami,0
pip install pandas,0
sfc /scannow,0
del /f /q C:\Users\mwilliams\Desktop\readme.md,0
eventvwr,0
git clone https://github.com/user/repo.git,0
xcopy C:\Temp C:\Backup\ /e /i /y,0
eventvwr,0
set,0
top -bn1,0
less /var/log/backup.tar.gz,0
ping 172.16.5.10 -n 9,0
mv /home/root/script.sh /tmp/,0
"wmic logicaldisk get deviceid,freespace,size",0
nslookup kernel.org,0
diskpart,0
gpupdate /force,0
vssadmin list shadows,0
taskkill /pid 3101 /f,0
taskkill /pid 3087 /f,0
scp /srv/data/README.md user@172.16.0.1:/tmp/,0
eventvwr,0
robocopy C:\Windows\SysWOW64 D:\Backup /mir /log:C:\Temp\robocopy.log,0
docker run -d -p 3016:6498 nginx,0
journalctl -u docker -n 100,0
locale,0
ping -c 3 1.1.1.1,0
docker build -t myapp:1.0 .,0
pip3 list,0
ssh-keygen -t rsa -b 4096 -f /home/alice/.ssh/id_rsa,0
head -n 8 /etc/README.md,0
docker ps -a,0
systemctl stop nginx,0
lsusb,0
gpupdate /force,0
bg %1,0
start dxdiag.exe,0
compact /c /s:C:\Program Files\Office,0
net stop spooler,0
gpresult /r,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
nice -n 4 python3 script.py,0
taskkill /f /im calc.exe,0
ipconfig /all,0
watch -n 7 df -h,0
compact /c /s:C:\Users\admin\AppData\Local,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
ln -s /home/devops/Documents/notes.md /tmp/link,0
apt-get upgrade -y,0
net share Documents=D:\Projects\app,0
net start eventlog,0
git fetch --all,0
echo %COMPUTERNAME%,0
docker ps,0
winget upgrade vlc,0
"tasklist /fi ""imagename eq notepad.exe""",0
id,0
systemctl start apache2,0
winget search 7zip,0
git merge develop,0
ps aux | grep docker,0
taskkill /pid 2668 /f,0
arp -a,0
net view \\server3,0
uptime,0
cat /proc/meminfo,0
echo %PATH%,0
timedatectl status,0
"find /srv/data -name ""*.log"" -mtime +7",0
docker run -d -p 6145:6802 node,0
date /t,0
apt-get update,0
expand C:\Windows\Temp\app.log -F:* C:\Extracted\,0
ssh-keygen -t rsa -b 4096 -f /home/jenkins/.ssh/id_rsa,0
eventvwr,0
"wmic memorychip get capacity,speed",0
time /t,0
rmdir /s /q C:\Temp\trash,0
sc query lanmanserver,0
gpupdate /force,0
winget list,0
clamav --scan /home/svc_deploy/,0
snap install jq,0
screen -S monitor,0
git clone https://github.com/user/repo.git,0
powershell Get-Process,0
netstat -ano,0
pathping 10.0.0.254,0
systemctl status docker,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
pip install numpy,0
powershell Get-Date,0
powershell Get-ComputerInfo,0
docker-compose down,0
killall cron,0
ufw status verbose,0
npm update,0
del /f /q C:\Windows\SysWOW64\report.docx,0
wc -l /var/www/html/script.sh,0
apt-get remove git,0
ls -la /var/log,0
apt-get upgrade -y,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
crontab -e,0
docker-compose up -d,0
nohup ./worker.sh &,0
bg %1,0
ps aux,0
git status,0
nice -n 0 python3 script.py,0
"wmic os get caption,version,buildnumber",0
docker run -d -p 3345:7062 nginx,0
dir C:\Program Files\Office /b /s,0
docker build -t myapp:dev .,0
rm -rf /tmp/old,0
screen -S monitor,0
nohup ./worker.sh &,0
whoami,0
cd /opt/app,0
move D:\Projects\app\budget.xlsx C:\Temp\,0
pip install requests,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
powershell Get-ChildItem C:\Temp,0
gpupdate /force,0
pip3 install -r requirements.txt,0
netstat -ano,0
ipconfig /release,0
ls /var/log,0
vssadmin list shadows,0
cat /etc/backup.tar.gz,0
chown charlie:root /home/charlie/data.csv,0
date /t,0
xcopy C:\Windows\System32 C:\Backup\ /e /i /y,0
"wmic logicaldisk get deviceid,freespace,size",0
apt-get update,0
mv /etc/notes.md /tmp/,0
npm audit fix,0
uname -a,0
diskpart,0
git stash,0
taskkill /pid 2941 /f,0
powershell Get-Content C:\Windows\System32\config.ini,0
id,0
uname -r,0
systemctl restart docker,0
chown alice:root /var/www/html/app.log,0
service postgresql status,0
net share Documents=C:\Temp,0
clamav --scan /home/devops/,0
mv /home/devops/Documents/requirements.txt /tmp/,0
taskkill /pid 3743 /f,0
clamav --scan /home/ubuntu/,0
clamav --scan /home/jenkins/,0
useradd -m deploy,0
docker exec -it 3932 /bin/bash,0
systemctl disable cron,0
tmux new-session -s monitor,0
sudo systemctl daemon-reload,0
crontab -l,0
ip route show,0
cat /proc/meminfo,0
ping 10.0.0.254 -n 5,0
ls -lhS /usr/local/bin,0
dmesg | tail -n 50,0
touch /etc/script.sh,0
powershell Restart-Service eventlog,0
uname -r,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
hostname,0
choco list --local-only,0
hostname,0
ssh devops@1.1.1.1,0
dpkg -i /tmp/git.deb,0
nslookup stackoverflow.com,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
fg %1,0
"git commit -m ""Update Makefile""",0
docker-compose up -d,0
git checkout -b feature/update-48,0
passwd jenkins,0
ifconfig,0
uptime,0
compact /c /s:C:\Windows\System32,0
"find /etc -name ""*.log"" -mtime +7",0
pip install requests,0
nmap -sn 192.168.1.0/24,0
traceroute 10.0.0.1,0
ver,0
reg query HKCU\Software\Microsoft\Office /s,0
sc stop bits,0
ping 1.1.1.1 -t,0
ls -la /tmp,0
nice -n 3 python3 script.py,0
ps aux | grep ssh,0
shutdown /a,0
powershell Get-Process,0
du -sh /home/svc_deploy,0
curl -s https://github.com,0
env,0
printenv PATH,0
rmdir /s /q C:\Temp\cache,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
powershell Get-Disk,0
cat /etc/os-release,0
tail -f /var/log/auth.log,0
mv /usr/local/bin/README.md /tmp/,0
docker-compose up -d,0
docker logs -f 6581,0
hostname,0
systemctl start postgresql,0
git push origin feature/fix,0
mv /usr/local/bin/README.md /tmp/,0
ipconfig /release,0
uname -r,0
powershell Get-Service lanmanserver,0
winget search python3,0
del /f /q C:\Users\admin\Downloads\readme.md,0
tail -n 31 /opt/app/README.md,0
ps aux,0
"journalctl --since ""1 hour ago""",0
robocopy C:\Users\alice\AppData\Local D:\Backup /mir /log:C:\Temp\robocopy.log,0
powershell Get-Service spooler,0
nohup ./worker.sh &,0
lsusb,0
uptime,0
pwd,0
lsusb,0
taskkill /f /im control.exe,0
vmstat 1 5,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
crontab -e,0
"wmic memorychip get capacity,speed",0
nice -n 13 python3 script.py,0
docker pull python:latest,0
diskpart,0
"wmic os get caption,version,buildnumber",0
sfc /scannow,0
ipconfig /renew,0
export PATH=$PATH:/usr/local/bin,0
expand C:\Windows\Temp\notes.txt -F:* C:\Extracted\,0
ls /home/ubuntu/Documents,0
wget -q https://example.com -O /tmp/index.html,0
"find /etc -name ""*.log"" -mtime +7",0
docker run -d -p 3470:6019 nginx,0
diskpart,0
service docker status,0
lsusb,0
powershell Restart-Service wuauserv,0
choco install putty -y,0
at now + 48 minutes,0
sc start dnscache,0
cd /home/root/Downloads,0
killall docker,0
crontab -e,0
powershell Stop-Process -Name dxdiag -Force,0
killall postgresql,0
groupadd deploy,0
docker rm 5512,0
ls -lhS /home/charlie,0
docker ps,0
taskkill /f /im regedit.exe,0
ln -s /var/www/html/requirements.txt /tmp/link,0
source /home/devops/.bashrc,0
docker logs -f 1640,0
set,0
netstat -tulnp,0
docker stop 6681,0
ssh -p 2222 charlie@8.8.8.8 'uptime',0
tar -czf /tmp/backup.tar.gz /home/ubuntu/Downloads,0
docker rm 7302,0
fc C:\Users\bob\AppData\Local\data.csv C:\Temp\report.docx,0
diff /home/svc_deploy/Downloads/README.md /tmp/data.csv,0
sc query wscsvc,0
touch /usr/local/bin/README.md,0
winget install nodejs,0
wmic process list brief,0
"wmic os get caption,version,buildnumber",0
visudo,0
"journalctl --since ""1 hour ago""",0
date,0
docker images,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
zip -r /tmp/archive.zip /var/log,0
docker logs -f 1437,0
net start wscsvc,0
docker logs -f 7244,0
apt-get install -y nodejs,0
cat /proc/cpuinfo | head -30,0
gpupdate /force,0
cat /etc/os-release,0
ping 192.168.1.1 -t,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
msiexec /i C:\Installers\nodejs_setup.msi /quiet /norestart,0
docker exec -it 8942 /bin/bash,0
docker logs -f 2117,0
systeminfo,0
chmod 755 /usr/local/bin/script.sh,0
docker-compose logs --tail=100,0
nslookup github.com,0
diskpart,0
attrib +r C:\Users\bob\AppData\Local\notes.txt,0
nmap -sn 192.168.1.0/24,0
lsusb,0
defrag C: /u /v,0
wmic process list brief,0
mkdir C:\Temp\tmp,0
pip install flask,0
mkdir -p /home/root/archive,0
net use Z: \\dc01\sysvol /persistent:yes,0
time /t,0
lsblk,0
kill -9 30097,0
net view \\server5,0
copy C:\Users\jsmith\Documents\config.ini C:\Program Files\Office\,0
diff /var/log/report.txt /tmp/script.sh,0
ipconfig /all,0
type D:\Projects\app\budget.xlsx,0
