command,mitre_id
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_50.ps1,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_158",Benign
terraform plan -out=tfplan,Benign
"Get-EventLog -LogName System | Select-Object Name, Id",Benign
Get-EventLog -LogName System | Sort-Object -Descending,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_537,Benign
kubectl get configmaps -n dev -o wide,Benign
terraform destroy -auto-approve,Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
kubectl get nodes -n kube-system --watch,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_339",Benign
kubectl get services -n production -o wide,Benign
kubectl get pods -n dev -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8991',Benign
terraform plan -out=tfplan,Benign
kubectl get deployments -n dev --watch,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_87.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_52.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 98,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 23,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 91,Benign
"Get-ADUser | Select-Object Name, Id",Benign
systemctl status nginx > /dev/null 2>&1 # task_694,Benign
systemctl status nginx > /dev/null 2>&1 # task_791,Benign
terraform destroy -auto-approve,Benign
kubectl get deployments -n dev --watch,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_55.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_500,Benign
terraform destroy -auto-approve,Benign
"Get-Content | Select-Object Name, Id",Benign
kubectl get deployments -n kube-system --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9583',Benign
terraform plan -out=tfplan,Benign
kubectl get nodes -n production --watch,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_584,Benign
terraform init -upgrade,Benign
systemctl status nginx > /dev/null 2>&1 # task_525,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_409",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 22,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_899",Benign
kubectl get pods -n production -o wide,Benign
kubectl get services -n staging -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7681',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4317',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_80.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 64,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5824',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_124,Benign
Get-Process | % { $_.Name },Benign
powershell -ep Restricted -File C:\Scripts\maintenance_57.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 98,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3720',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3198',Benign
kubectl get configmaps -n kube-system -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7579',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_84.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6109',Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_383",Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_23.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 93,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5171',Benign
Get-Process | % { $_.Name },Benign
"Get-Content | Select-Object Name, Id",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 62,Benign
kubectl get deployments -n dev --watch,Benign
terraform apply -auto-approve,Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
kubectl get nodes -n staging -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 68,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 76,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_287",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 96,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 12,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 92,Benign
terraform init -upgrade,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_49.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_21.ps1,Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_514,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 50,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 84,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_36.ps1,Benign
kubectl get nodes -n monitoring -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7249',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_25.ps1,Benign
kubectl get services -n production --watch,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_33.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_51.ps1,Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 57,Benign
Get-Service | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 26,Benign
"Get-Process | Select-Object Name, Id",Benign
"Get-Content | Select-Object Name, Id",Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_599",Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_2.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_839,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2547',Benign
terraform init -upgrade,Benign
terraform plan -out=tfplan,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6581',Benign
kubectl get configmaps -n dev --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5567',Benign
terraform apply -auto-approve,Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 52,Benign
Get-ADUser | % { $_.Name },Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_230,Benign
kubectl get deployments -n monitoring --watch,Benign
kubectl get services -n dev -o wide,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_161,Benign
systemctl status nginx > /dev/null 2>&1 # task_654,Benign
terraform destroy -auto-approve,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
cat /var/log/syslog | grep 'systemd' | tail -n 35,Benign
kubectl get deployments -n production --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 85,Benign
terraform plan -out=tfplan,Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 64,Benign
terraform destroy -auto-approve,Benign
terraform destroy -auto-approve,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_376,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_308",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7358',Benign
systemctl status nginx > /dev/null 2>&1 # task_622,Benign
kubectl get services -n production --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1695',Benign
kubectl get deployments -n production -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9927',Benign
kubectl get configmaps -n staging -o wide,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_22.ps1,Benign
kubectl get configmaps -n dev --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 95,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_18.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6103',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3561',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_26.ps1,Benign
terraform apply -auto-approve,Benign
systemctl status nginx > /dev/null 2>&1 # task_238,Benign
systemctl status nginx > /dev/null 2>&1 # task_450,Benign
terraform init -upgrade,Benign
kubectl get services -n staging --watch,Benign
kubectl get services -n kube-system --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6162',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9156',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 38,Benign
systemctl status nginx > /dev/null 2>&1 # task_676,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_12.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_80.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9552',Benign
Get-ADUser | Sort-Object -Descending,Benign
kubectl get deployments -n production -o wide,Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 18,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_152",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 53,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8719',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_330,Benign
kubectl get configmaps -n dev -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_1.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 66,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 87,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 70,Benign
systemctl status nginx > /dev/null 2>&1 # task_482,Benign
kubectl get nodes -n dev -o wide,Benign
Get-Process | % { $_.Name },Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_669,Benign
terraform init -upgrade,Benign
kubectl get configmaps -n monitoring --watch,Benign
Get-Content | Sort-Object -Descending,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_100.ps1,Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4469',Benign
"Get-ADUser | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1863',Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
terraform destroy -auto-approve,Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 10,Benign
kubectl get configmaps -n kube-system --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 30,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6487',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_142,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_81.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6447',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_79.ps1,Benign
terraform destroy -auto-approve,Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
terraform apply -auto-approve,Benign
kubectl get nodes -n production -o wide,Benign
Get-Content | % { $_.Name },Benign
terraform plan -out=tfplan,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_97.ps1,Benign
terraform init -upgrade,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_995",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 61,Benign
kubectl get services -n dev --watch,Benign
systemctl status nginx > /dev/null 2>&1 # task_149,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_19.ps1,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_540,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_97.ps1,Benign
kubectl get pods -n kube-system --watch,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_34.ps1,Benign
terraform destroy -auto-approve,Benign
kubectl get services -n dev -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6978',Benign
systemctl status nginx > /dev/null 2>&1 # task_823,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 76,Benign
terraform init -upgrade,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1742',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_141,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1999',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7638',Benign
systemctl status nginx > /dev/null 2>&1 # task_703,Benign
Get-Content | Sort-Object -Descending,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_88.ps1,Benign
Get-Process | % { $_.Name },Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
"Get-Content | Select-Object Name, Id",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 68,Benign
Get-EventLog -LogName System | % { $_.Name },Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_72.ps1,Benign
kubectl get pods -n staging -o wide,Benign
"Get-Content | Select-Object Name, Id",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 57,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_81.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_79.ps1,Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
kubectl get deployments -n staging -o wide,Benign
terraform plan -out=tfplan,Benign
kubectl get pods -n monitoring --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 55,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 53,Benign
systemctl status nginx > /dev/null 2>&1 # task_208,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 78,Benign
terraform apply -auto-approve,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_787,Benign
kubectl get pods -n production --watch,Benign
"Get-ADUser | Select-Object Name, Id",Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 41,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 13,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 76,Benign
"Get-Process | Select-Object Name, Id",Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_86.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1876',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_35.ps1,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_2.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_55.ps1,Benign
Get-Content | % { $_.Name },Benign
kubectl get configmaps -n staging --watch,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_178",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 13,Benign
kubectl get pods -n kube-system -o wide,Benign
Get-Process | Sort-Object -Descending,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_653",Benign
kubectl get pods -n production --watch,Benign
terraform destroy -auto-approve,Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
terraform apply -auto-approve,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_10.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 57,Benign
kubectl get services -n monitoring -o wide,Benign
kubectl get nodes -n production -o wide,Benign
kubectl get services -n dev --watch,Benign
terraform plan -out=tfplan,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_54.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_400,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 82,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_35.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 87,Benign
terraform destroy -auto-approve,Benign
Get-EventLog -LogName System | % { $_.Name },Benign
Get-Process | Sort-Object -Descending,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_81.ps1,Benign
terraform plan -out=tfplan,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_70.ps1,Benign
terraform apply -auto-approve,Benign
kubectl get services -n production --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 27,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5053',Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_168",Benign
"Get-Process | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2525',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6639',Benign
systemctl status nginx > /dev/null 2>&1 # task_823,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7532',Benign
terraform destroy -auto-approve,Benign
